k;alpha;nPayments;End Epoch;DeployGas;StartConfirmGas;MaxConfirmGas;MinConfirmGas;PayGas
80;24;90;No;5846743;3857865;65056;50056;1549511
80;24;90;Yes;5846743;6024687;65056;50056;2451252
80;24;91;No;5846743;3899908;65056;50056;1561441
80;24;91;Yes;5846743;6066732;65056;50056;2463182
80;24;92;No;5846743;3941988;65056;50056;1573371
80;24;92;Yes;5846743;6108812;65056;50056;2475112
80;24;93;No;5846743;3984043;65056;50056;1585301
80;24;93;Yes;5846743;6150868;65056;50056;2487042
80;24;94;No;5846743;4026123;65056;50056;1597231
80;24;94;Yes;5846743;6192949;65056;50056;2498972
80;24;95;No;5846743;4068190;65056;50056;1609161
80;24;95;Yes;5846743;6235017;65056;50056;2510902
80;24;96;No;5846743;4110258;65056;50056;1621091
80;24;96;Yes;5846743;6277086;65056;50056;2522832
80;24;97;No;5846743;4152314;65056;50056;1633021
80;24;97;Yes;5846743;6319142;65056;50056;2534762
80;24;98;No;5846743;4194393;65056;50056;1644951
80;24;98;Yes;5846743;6361222;65056;50056;2546692
80;24;99;No;5846743;4236449;65056;50056;1656881
80;24;99;Yes;5846743;6403279;65056;50056;2558622
80;24;100;No;5846743;4278528;65056;50056;1668811
80;24;100;Yes;5846743;6445359;65056;50056;2570552
80;24;101;No;5846743;4320584;65056;50056;1680741
80;24;101;Yes;5846743;6487416;65056;50056;2582482
80;24;102;No;5846743;4362664;65056;50056;1692671
80;24;102;Yes;5846743;6529496;65056;50056;2594412
80;24;103;No;5846743;4404731;65056;50056;1704601
80;24;103;Yes;5846743;6571565;65056;50056;2606342
80;24;104;No;5846743;4446799;65056;50056;1716531
80;24;104;Yes;5846743;6613633;65056;50056;2618272
90;9;1;No;5624356;114004;65056;50056;466091
90;9;1;Yes;5624356;2178432;65056;50056;1324826
90;9;2;No;5624356;156082;65056;50056;478021
90;9;2;Yes;5624356;2220511;65056;50056;1336756
90;9;3;No;5624356;198148;65056;50056;489951
90;9;3;Yes;5624356;2262578;65056;50056;1348686
90;9;4;No;5624356;240226;65056;50056;501881
90;9;4;Yes;5624356;2304657;65056;50056;1360616
90;9;5;No;5624356;282280;65056;50056;513811
90;9;5;Yes;5624356;2346712;65056;50056;1372546
90;9;6;No;5624356;324347;65056;50056;525741
90;9;6;Yes;5624356;2388779;65056;50056;1384476
90;9;7;No;5624356;366413;65056;50056;537671
90;9;7;Yes;5624356;2430846;65056;50056;1396406
90;9;8;No;5624356;408467;65056;50056;549601
90;9;8;Yes;5624356;2472901;65056;50056;1408336
90;9;9;No;5624356;450521;65056;50056;561531
90;9;9;Yes;5624356;2514956;65056;50056;1420266
90;9;10;No;5624356;492599;65056;50056;573461
90;9;10;Yes;5624356;2557035;65056;50056;1432196
90;9;11;No;5624356;534642;65056;50056;585391
90;9;11;Yes;5624356;2599078;65056;50056;1444126
90;9;12;No;5624356;576708;65056;50056;597321
90;9;12;Yes;5624356;2641145;65056;50056;1456056
90;9;13;No;5624356;618750;65056;50056;609251
90;9;13;Yes;5624356;2683188;65056;50056;1467986
90;9;14;No;5624356;660816;65056;50056;621181
90;9;14;Yes;5624356;2725255;65056;50056;1479916
90;9;15;No;5624356;702871;65056;50056;633111
90;9;15;Yes;5624356;2767310;65056;50056;1491846
90;9;16;No;5624356;744937;65056;50056;645041
90;9;16;Yes;5624356;2809377;65056;50056;1503776
90;9;17;No;5624356;786991;65056;50056;656971
90;9;17;Yes;5624356;2851432;65056;50056;1515706
90;9;18;No;5624356;829070;65056;50056;668901
90;9;18;Yes;5624356;2893511;65056;50056;1527636
90;9;19;No;5624356;871124;65056;50056;680831
90;9;19;Yes;5624356;2935566;65056;50056;1539566
90;9;20;No;5624356;913203;65056;50056;692761
90;9;20;Yes;5624356;2977645;65056;50056;1551496
90;9;21;No;5624356;955257;65056;50056;704691
90;9;21;Yes;5624356;3019701;65056;50056;1563426
90;9;22;No;5624356;997335;65056;50056;716621
90;9;22;Yes;5624356;3061780;65056;50056;1575356
90;9;23;No;5624356;1039402;65056;50056;728551
90;9;23;Yes;5624356;3103847;65056;50056;1587286
90;9;24;No;5624356;1081468;65056;50056;740481
90;9;24;Yes;5624356;3145914;65056;50056;1599216
90;9;25;No;5624356;1123511;65056;50056;752411
90;9;25;Yes;5624356;3187958;65056;50056;1611146
90;9;26;No;5624356;1165589;65056;50056;764341
90;9;26;Yes;5624356;3230037;65056;50056;1623076
90;9;27;No;5624356;1207644;65056;50056;776271
90;9;27;Yes;5624356;3272092;65056;50056;1635006
90;9;28;No;5624356;1249722;65056;50056;788201
90;9;28;Yes;5624356;3314171;65056;50056;1646936
90;9;29;No;5624356;1291777;65056;50056;800131
90;9;29;Yes;5624356;3356227;65056;50056;1658866
90;9;30;No;5624356;1333855;65056;50056;812061
90;9;30;Yes;5624356;3398306;65056;50056;1670796
90;9;31;No;5624356;1375910;65056;50056;823991
90;9;31;Yes;5624356;3440361;65056;50056;1682726
90;9;32;No;5624356;1417976;65056;50056;835921
90;9;32;Yes;5624356;3482429;65056;50056;1694656
90;9;33;No;5624356;1460031;65056;50056;847851
90;9;33;Yes;5624356;3524484;65056;50056;1706586
90;9;34;No;5624356;1502110;65056;50056;859781
90;9;34;Yes;5624356;3566563;65056;50056;1718516
90;9;35;No;5624356;1544164;65056;50056;871711
90;9;35;Yes;5624356;3608619;65056;50056;1730446
90;9;36;No;5624356;1586243;65056;50056;883641
90;9;36;Yes;5624356;3650698;65056;50056;1742376
90;9;37;No;5624356;1628298;65056;50056;895571
90;9;37;Yes;5624356;3692754;65056;50056;1754306
90;9;38;No;5624356;1670376;65056;50056;907501
90;9;38;Yes;5624356;3734833;65056;50056;1766236
90;9;39;No;5624356;1712443;65056;50056;919431
90;9;39;Yes;5624356;3776901;65056;50056;1778166
90;9;40;No;5624356;1754510;65056;50056;931361
90;9;40;Yes;5624356;3818968;65056;50056;1790096
90;9;41;No;5624356;1796564;65056;50056;943291
90;9;41;Yes;5624356;3861024;65056;50056;1802026
90;9;42;No;5624356;1838643;65056;50056;955221
90;9;42;Yes;5624356;3903103;65056;50056;1813956
90;9;43;No;5624356;1880698;65056;50056;967151
90;9;43;Yes;5624356;3945159;65056;50056;1825886
90;9;44;No;5624356;1922765;65056;50056;979081
90;9;44;Yes;5624356;3987226;65056;50056;1837816
90;9;45;No;5624356;1964819;65056;50056;991011
90;9;45;Yes;5624356;4029282;65056;50056;1849746
90;9;46;No;5624356;2006898;65056;50056;1002941
90;9;46;Yes;5624356;4071361;65056;50056;1861676
90;9;47;No;5624356;2048965;65056;50056;1014871
90;9;47;Yes;5624356;4113429;65056;50056;1873606
90;9;48;No;5624356;2091032;65056;50056;1026801
90;9;48;Yes;5624356;4155496;65056;50056;1885536
90;9;49;No;5624356;2133087;65056;50056;1038731
90;9;49;Yes;5624356;4197552;65056;50056;1897466
90;9;50;No;5624356;2175154;65056;50056;1050661
90;9;50;Yes;5624356;4239620;65056;50056;1909396
90;9;51;No;5624356;2217208;65056;50056;1062591
90;9;51;Yes;5624356;4281675;65056;50056;1921326
90;9;52;No;5624356;2259287;65056;50056;1074521
90;9;52;Yes;5624356;4323755;65056;50056;1933256
90;9;53;No;5624356;2301342;65056;50056;1086451
90;9;53;Yes;5624356;4365811;65056;50056;1945186
90;9;54;No;5624356;2343421;65056;50056;1098381
90;9;54;Yes;5624356;4407890;65056;50056;1957116
90;9;55;No;5624356;2385488;65056;50056;1110311
90;9;55;Yes;5624356;4449958;65056;50056;1969046
90;9;56;No;5624356;2427555;65056;50056;1122241
90;9;56;Yes;5624356;4492026;65056;50056;1980976
90;9;57;No;5624356;2469598;65056;50056;1134171
90;9;57;Yes;5624356;4534070;65056;50056;1992906
90;9;58;No;5624356;2511665;65056;50056;1146101
90;9;58;Yes;5624356;4576137;65056;50056;2004836
90;9;59;No;5624356;2553720;65056;50056;1158031
90;9;59;Yes;5624356;4618193;65056;50056;2016766
90;9;60;No;5624356;2595799;65056;50056;1169961
90;9;60;Yes;5624356;4660273;65056;50056;2028696
90;9;61;No;5624356;2637854;65056;50056;1181891
90;9;61;Yes;5624356;4702329;65056;50056;2040626
90;9;62;No;5624356;2679933;65056;50056;1193821
90;9;62;Yes;5624356;4744408;65056;50056;2052556
90;9;63;No;5624356;2722000;65056;50056;1205751
90;9;63;Yes;5624356;4786476;65056;50056;2064486
90;9;64;No;5624356;2764067;65056;50056;1217681
90;9;64;Yes;5624356;4828544;65056;50056;2076416
90;9;65;No;5624356;2806122;65056;50056;1229611
90;9;65;Yes;5624356;4870600;65056;50056;2088346
90;9;66;No;5624356;2848201;65056;50056;1241541
90;9;66;Yes;5624356;4912680;65056;50056;2100276
90;9;67;No;5624356;2890257;65056;50056;1253471
90;9;67;Yes;5624356;4954736;65056;50056;2112206
90;9;68;No;5624356;2932336;65056;50056;1265401
90;9;68;Yes;5624356;4996816;65056;50056;2124136
90;9;69;No;5624356;2974391;65056;50056;1277331
90;9;69;Yes;5624356;5038872;65056;50056;2136066
90;9;70;No;5624356;3016470;65056;50056;1289261
90;9;70;Yes;5624356;5080952;65056;50056;2147996
90;9;71;No;5624356;3058537;65056;50056;1301191
90;9;71;Yes;5624356;5123020;65056;50056;2159926
90;9;72;No;5624356;3100604;65056;50056;1313121
90;9;72;Yes;5624356;5165088;65056;50056;2171856
90;9;73;No;5624356;3142660;65056;50056;1325051
90;9;73;Yes;5624356;5207144;65056;50056;2183786
90;9;74;No;5624356;3184739;65056;50056;1336981
90;9;74;Yes;5624356;5249224;65056;50056;2195716
90;9;75;No;5624356;3226794;65056;50056;1348911
90;9;75;Yes;5624356;5291280;65056;50056;2207646
90;9;76;No;5624356;3268873;65056;50056;1360841
90;9;76;Yes;5624356;5333360;65056;50056;2219576
90;9;77;No;5624356;3310929;65056;50056;1372771
90;9;77;Yes;5624356;5375416;65056;50056;2231506
90;9;78;No;5624356;3353008;65056;50056;1384701
90;9;78;Yes;5624356;5417496;65056;50056;2243436
90;9;79;No;5624356;3395075;65056;50056;1396631
90;9;79;Yes;5624356;5459564;65056;50056;2255366
90;9;80;No;5624356;3437143;65056;50056;1408561
90;9;80;Yes;5624356;5501632;65056;50056;2267296
90;9;81;No;5624356;3479198;65056;50056;1420491
90;9;81;Yes;5624356;5543688;65056;50056;2279226
90;9;82;No;5624356;3521277;65056;50056;1432421
90;9;82;Yes;5624356;5585768;65056;50056;2291156
90;9;83;No;5624356;3563333;65056;50056;1444351
90;9;83;Yes;5624356;5627824;65056;50056;2303086
90;9;84;No;5624356;3605412;65056;50056;1456281
90;9;84;Yes;5624356;5669904;65056;50056;2315016
90;9;85;No;5624356;3647467;65056;50056;1468211
90;9;85;Yes;5624356;5711961;65056;50056;2326946
90;9;86;No;5624356;3689547;65056;50056;1480141
90;9;86;Yes;5624356;5754041;65056;50056;2338876
90;9;87;No;5624356;3731614;65056;50056;1492071
90;9;87;Yes;5624356;5796109;65056;50056;2350806
90;9;88;No;5624356;3773682;65056;50056;1504001
90;9;88;Yes;5624356;5838177;65056;50056;2362736
90;9;89;No;5624356;3815725;65056;50056;1515931
90;9;89;Yes;5624356;5880222;65056;50056;2374666
90;9;90;No;5624356;3857793;65056;50056;1527861
90;9;90;Yes;5624356;5922290;65056;50056;2386596
90;9;91;No;5624356;3899848;65056;50056;1539791
90;9;91;Yes;5624356;5964346;65056;50056;2398526
90;9;92;No;5624356;3941928;65056;50056;1551721
90;9;92;Yes;5624356;6006426;65056;50056;2410456
90;9;93;No;5624356;3983971;65056;50056;1563651
90;9;93;Yes;5624356;6048471;65056;50056;2422386
90;9;94;No;5624356;4026051;65056;50056;1575581
90;9;94;Yes;5624356;6090551;65056;50056;2434316
90;9;95;No;5624356;4068118;65056;50056;1587511
90;9;95;Yes;5624356;6132619;65056;50056;2446246
90;9;96;No;5624356;4110186;65056;50056;1599441
90;9;96;Yes;5624356;6174688;65056;50056;2458176
90;9;97;No;5624356;4152242;65056;50056;1611371
90;9;97;Yes;5624356;6216744;65056;50056;2470106
90;9;98;No;5624356;4194321;65056;50056;1623301
90;9;98;Yes;5624356;6258824;65056;50056;2482036
90;9;99;No;5624356;4236377;65056;50056;1635231
90;9;99;Yes;5624356;6300881;65056;50056;2493966
90;18;1;No;6024706;114004;65056;50056;505061
90;18;1;Yes;6024706;2362612;65056;50056;1441207
90;18;2;No;6024706;156082;65056;50056;516991
90;18;2;Yes;6024706;2404691;65056;50056;1453137
90;18;3;No;6024706;198148;65056;50056;528921
90;18;3;Yes;6024706;2446758;65056;50056;1465067
90;18;4;No;6024706;240226;65056;50056;540851
90;18;4;Yes;6024706;2488837;65056;50056;1476997
90;18;5;No;6024706;282280;65056;50056;552781
90;18;5;Yes;6024706;2530892;65056;50056;1488927
90;18;6;No;6024706;324359;65056;50056;564711
90;18;6;Yes;6024706;2572971;65056;50056;1500857
90;18;7;No;6024706;366425;65056;50056;576641
90;18;7;Yes;6024706;2615038;65056;50056;1512787
90;18;8;No;6024706;408491;65056;50056;588571
90;18;8;Yes;6024706;2657105;65056;50056;1524717
90;18;9;No;6024706;450533;65056;50056;600501
90;18;9;Yes;6024706;2699148;65056;50056;1536647
90;18;10;No;6024706;492611;65056;50056;612431
90;18;10;Yes;6024706;2741227;65056;50056;1548577
90;18;11;No;6024706;534666;65056;50056;624361
90;18;11;Yes;6024706;2783282;65056;50056;1560507
90;18;12;No;6024706;576744;65056;50056;636291
90;18;12;Yes;6024706;2825361;65056;50056;1572437
90;18;13;No;6024706;618786;65056;50056;648221
90;18;13;Yes;6024706;2867405;65056;50056;1584367
90;18;14;No;6024706;660864;65056;50056;660151
90;18;14;Yes;6024706;2909484;65056;50056;1596297
90;18;15;No;6024706;702931;65056;50056;672081
90;18;15;Yes;6024706;2951551;65056;50056;1608227
90;18;16;No;6024706;744997;65056;50056;684011
90;18;16;Yes;6024706;2993618;65056;50056;1620157
90;18;17;No;6024706;787051;65056;50056;695941
90;18;17;Yes;6024706;3035673;65056;50056;1632087
90;18;18;No;6024706;829130;65056;50056;707871
90;18;18;Yes;6024706;3077752;65056;50056;1644017
90;18;19;No;6024706;871184;65056;50056;719801
90;18;19;Yes;6024706;3119808;65056;50056;1655947
90;18;20;No;6024706;913251;65056;50056;731731
90;18;20;Yes;6024706;3161875;65056;50056;1667877
90;18;21;No;6024706;955305;65056;50056;743661
90;18;21;Yes;6024706;3203930;65056;50056;1679807
90;18;22;No;6024706;997383;65056;50056;755591
90;18;22;Yes;6024706;3246009;65056;50056;1691737
90;18;23;No;6024706;1039450;65056;50056;767521
90;18;23;Yes;6024706;3288077;65056;50056;1703667
90;18;24;No;6024706;1081516;65056;50056;779451
90;18;24;Yes;6024706;3330144;65056;50056;1715597
90;18;25;No;6024706;1123571;65056;50056;791381
90;18;25;Yes;6024706;3372199;65056;50056;1727527
90;18;26;No;6024706;1165649;65056;50056;803311
90;18;26;Yes;6024706;3414279;65056;50056;1739457
90;18;27;No;6024706;1207704;65056;50056;815241
90;18;27;Yes;6024706;3456334;65056;50056;1751387
90;18;28;No;6024706;1249782;65056;50056;827171
90;18;28;Yes;6024706;3498413;65056;50056;1763317
90;18;29;No;6024706;1291837;65056;50056;839101
90;18;29;Yes;6024706;3540469;65056;50056;1775247
90;18;30;No;6024706;1333915;65056;50056;851031
90;18;30;Yes;6024706;3582548;65056;50056;1787177
90;18;31;No;6024706;1375982;65056;50056;862961
90;18;31;Yes;6024706;3624615;65056;50056;1799107
90;18;32;No;6024706;1418048;65056;50056;874891
90;18;32;Yes;6024706;3666683;65056;50056;1811037
90;18;33;No;6024706;1460103;65056;50056;886821
90;18;33;Yes;6024706;3708738;65056;50056;1822967
90;18;34;No;6024706;1502182;65056;50056;898751
90;18;34;Yes;6024706;3750818;65056;50056;1834897
90;18;35;No;6024706;1544236;65056;50056;910681
90;18;35;Yes;6024706;3792873;65056;50056;1846827
90;18;36;No;6024706;1586315;65056;50056;922611
90;18;36;Yes;6024706;3834953;65056;50056;1858757
90;18;37;No;6024706;1628370;65056;50056;934541
90;18;37;Yes;6024706;3877008;65056;50056;1870687
90;18;38;No;6024706;1670448;65056;50056;946471
90;18;38;Yes;6024706;3919088;65056;50056;1882617
90;18;39;No;6024706;1712515;65056;50056;958401
90;18;39;Yes;6024706;3961155;65056;50056;1894547
90;18;40;No;6024706;1754582;65056;50056;970331
90;18;40;Yes;6024706;4003223;65056;50056;1906477
90;18;41;No;6024706;1796636;65056;50056;982261
90;18;41;Yes;6024706;4045278;65056;50056;1918407
90;18;42;No;6024706;1838715;65056;50056;994191
90;18;42;Yes;6024706;4087358;65056;50056;1930337
90;18;43;No;6024706;1880770;65056;50056;1006121
90;18;43;Yes;6024706;4129414;65056;50056;1942267
90;18;44;No;6024706;1922849;65056;50056;1018051
90;18;44;Yes;6024706;4171493;65056;50056;1954197
90;18;45;No;6024706;1964903;65056;50056;1029981
90;18;45;Yes;6024706;4213549;65056;50056;1966127
90;18;46;No;6024706;2006982;65056;50056;1041911
90;18;46;Yes;6024706;4255628;65056;50056;1978057
90;18;47;No;6024706;2049049;65056;50056;1053841
90;18;47;Yes;6024706;4297696;65056;50056;1989987
90;18;48;No;6024706;2091116;65056;50056;1065771
90;18;48;Yes;6024706;4339764;65056;50056;2001917
90;18;49;No;6024706;2133171;65056;50056;1077701
90;18;49;Yes;6024706;4381819;65056;50056;2013847
90;18;50;No;6024706;2175250;65056;50056;1089631
90;18;50;Yes;6024706;4423899;65056;50056;2025777
90;18;51;No;6024706;2217304;65056;50056;1101561
90;18;51;Yes;6024706;4465955;65056;50056;2037707
90;18;52;No;6024706;2259383;65056;50056;1113491
90;18;52;Yes;6024706;4508035;65056;50056;2049637
90;18;53;No;6024706;2301438;65056;50056;1125421
90;18;53;Yes;6024706;4550090;65056;50056;2061567
90;18;54;No;6024706;2343517;65056;50056;1137351
90;18;54;Yes;6024706;4592170;65056;50056;2073497
90;18;55;No;6024706;2385584;65056;50056;1149281
90;18;55;Yes;6024706;4634238;65056;50056;2085427
90;18;56;No;6024706;2427651;65056;50056;1161211
90;18;56;Yes;6024706;4676306;65056;50056;2097357
90;18;57;No;6024706;2469694;65056;50056;1173141
90;18;57;Yes;6024706;4718350;65056;50056;2109287
90;18;58;No;6024706;2511773;65056;50056;1185071
90;18;58;Yes;6024706;4760429;65056;50056;2121217
90;18;59;No;6024706;2553828;65056;50056;1197001
90;18;59;Yes;6024706;4802485;65056;50056;2133147
90;18;60;No;6024706;2595907;65056;50056;1208931
90;18;60;Yes;6024706;4844565;65056;50056;2145077
90;18;61;No;6024706;2637962;65056;50056;1220861
90;18;61;Yes;6024706;4886621;65056;50056;2157007
90;18;62;No;6024706;2680029;65056;50056;1232791
90;18;62;Yes;6024706;4928689;65056;50056;2168937
90;18;63;No;6024706;2722096;65056;50056;1244721
90;18;63;Yes;6024706;4970757;65056;50056;2180867
90;18;64;No;6024706;2764163;65056;50056;1256651
90;18;64;Yes;6024706;5012825;65056;50056;2192797
90;18;65;No;6024706;2806218;65056;50056;1268581
90;18;65;Yes;6024706;5054881;65056;50056;2204727
90;18;66;No;6024706;2848297;65056;50056;1280511
90;18;66;Yes;6024706;5096961;65056;50056;2216657
90;18;67;No;6024706;2890353;65056;50056;1292441
90;18;67;Yes;6024706;5139017;65056;50056;2228587
90;18;68;No;6024706;2932432;65056;50056;1304371
90;18;68;Yes;6024706;5181097;65056;50056;2240517
90;18;69;No;6024706;2974487;65056;50056;1316301
90;18;69;Yes;6024706;5223153;65056;50056;2252447
90;18;70;No;6024706;3016566;65056;50056;1328231
90;18;70;Yes;6024706;5265233;65056;50056;2264377
90;18;71;No;6024706;3058633;65056;50056;1340161
90;18;71;Yes;6024706;5307301;65056;50056;2276307
90;18;72;No;6024706;3100700;65056;50056;1352091
90;18;72;Yes;6024706;5349369;65056;50056;2288237
90;18;73;No;6024706;3142756;65056;50056;1364021
90;18;73;Yes;6024706;5391425;65056;50056;2300167
90;18;74;No;6024706;3184835;65056;50056;1375951
90;18;74;Yes;6024706;5433505;65056;50056;2312097
90;18;75;No;6024706;3226890;65056;50056;1387881
90;18;75;Yes;6024706;5475561;65056;50056;2324027
90;18;76;No;6024706;3268969;65056;50056;1399811
90;18;76;Yes;6024706;5517641;65056;50056;2335957
90;18;77;No;6024706;3311025;65056;50056;1411741
90;18;77;Yes;6024706;5559697;65056;50056;2347887
90;18;78;No;6024706;3353104;65056;50056;1423671
90;18;78;Yes;6024706;5601777;65056;50056;2359817
90;18;79;No;6024706;3395171;65056;50056;1435601
90;18;79;Yes;6024706;5643845;65056;50056;2371747
90;18;80;No;6024706;3437239;65056;50056;1447531
90;18;80;Yes;6024706;5685914;65056;50056;2383677
90;18;81;No;6024706;3479294;65056;50056;1459461
90;18;81;Yes;6024706;5727970;65056;50056;2395607
90;18;82;No;6024706;3521361;65056;50056;1471391
90;18;82;Yes;6024706;5770038;65056;50056;2407537
90;18;83;No;6024706;3563417;65056;50056;1483321
90;18;83;Yes;6024706;5812094;65056;50056;2419467
90;18;84;No;6024706;3605496;65056;50056;1495251
90;18;84;Yes;6024706;5854174;65056;50056;2431397
90;18;85;No;6024706;3647551;65056;50056;1507181
90;18;85;Yes;6024706;5896231;65056;50056;2443327
90;18;86;No;6024706;3689631;65056;50056;1519111
90;18;86;Yes;6024706;5938311;65056;50056;2455257
90;18;87;No;6024706;3731698;65056;50056;1531041
90;18;87;Yes;6024706;5980379;65056;50056;2467187
90;18;88;No;6024706;3773766;65056;50056;1542971
90;18;88;Yes;6024706;6022447;65056;50056;2479117
90;18;89;No;6024706;3815821;65056;50056;1554901
90;18;89;Yes;6024706;6064504;65056;50056;2491047
90;18;90;No;6024706;3857901;65056;50056;1566831
90;18;90;Yes;6024706;6106584;65056;50056;2502977
90;18;91;No;6024706;3899956;65056;50056;1578761
90;18;91;Yes;6024706;6148640;65056;50056;2514907
90;18;92;No;6024706;3942036;65056;50056;1590691
90;18;92;Yes;6024706;6190721;65056;50056;2526837
90;18;93;No;6024706;3984091;65056;50056;1602621
90;18;93;Yes;6024706;6232777;65056;50056;2538767
90;18;94;No;6024706;4026171;65056;50056;1614551
90;18;94;Yes;6024706;6274858;65056;50056;2550697
90;18;95;No;6024706;4068238;65056;50056;1626481
90;18;95;Yes;6024706;6316926;65056;50056;2562627
90;18;96;No;6024706;4110306;65056;50056;1638411
90;18;96;Yes;6024706;6358994;65056;50056;2574557
